country_std,month_start,y,sample_weight,tariff_count_country_3m,tariff_count_country_6m,tariff_count_country_12m,months_since_last_tariff_country,authority_count_12m_IEEPA,authority_count_12m_Section_301,authority_count_12m_Section_232,trade_deficit,imports,exports,trade_deficit_3m_mean,trade_deficit_3m_change,gscpi,gscpi_3m_mean,unrate,month_of_year,months_since_start,manufacturing_strength,fx_to_usd,fx_to_usd_3m_mean,fx_to_usd_3m_std,GSCPI,unemployment_rate,unemployment_3m_mean,political_risk_score,tariff_event_count
NORWAY,2025-02-01,1,0.05,0,0,0,36.0,0,0,0,299.67690699999997,646.41972,346.742813,255.67259133333332,172.31976699999996,0.0,-0.14666666666666667,4.2,2,3,,,,,,,,,
NORWAY,2025-03-01,1,0.05,0,0,0,36.0,0,0,0,248.12330599999996,649.489071,401.365765,207.61181566666664,-144.18232700000004,-0.18,-0.12,4.2,3,4,,,,,,,,,
NORWAY,2025-04-01,1,0.05,0,0,0,36.0,0,0,0,384.43023600000004,737.557211,353.126975,310.74348299999997,309.3950020000001,-0.24,-0.13999999999999999,4.2,4,5,,,,,,,,,
NORWAY,2025-05-01,0,1.0,1,1,1,0.95,1,0,0,180.35631899999998,593.077907,412.721588,270.96995366666664,-119.32058799999999,0.28,-0.046666666666666655,4.3,5,6,,,,,,,,,
NORWAY,2025-06-01,0,1.0,1,1,1,1.97,1,0,0,-39.00047600000005,565.511005,604.511481,175.26202633333332,-287.123782,0.09,0.04333333333333334,4.1,6,7,,,,,,,,,
NORWAY,2025-07-01,0,1.0,1,1,1,2.96,1,0,0,283.77410100000003,497.008478,213.234377,141.70998133333333,-100.656135,0.03,0.13333333333333333,4.3,7,8,,,,,,,,,
NORWAY,2025-08-01,0,1.0,0,1,1,3.98,1,0,0,35.73357699999997,471.50521,435.771633,93.50240066666665,-144.62274200000002,-0.08,0.013333333333333322,4.3,8,9,,,,,,,,,
NORWAY,2025-09-01,0,1.0,0,1,1,4.99,1,0,0,68.54771499999998,475.11419,406.566475,129.35179766666667,107.54819100000003,-0.02,-0.023333333333333345,4.4,9,10,,,,,,,,,
NORWAY,2025-10-01,0,1.0,0,1,1,5.98,1,0,0,112.081883,429.058947,316.977064,72.12105833333332,-171.69221800000003,-0.08,-0.06000000000000002,,10,11,,,,,,,,,
NORWAY,2025-11-01,0,1.0,0,0,1,7.0,1,0,0,246.73188900000002,512.971886,266.239997,142.453829,210.99831200000006,-0.16,-0.08666666666666667,4.5,11,12,,,,,,,,,
PAKISTAN,2024-11-01,0,1.0,0,0,0,36.0,0,0,0,265.908638,435.885937,169.977299,265.908638,,-0.28,-0.28,4.2,11,0,,,,,,,,,
PAKISTAN,2024-12-01,0,1.0,0,0,0,36.0,0,0,0,248.28358,443.316917,195.033337,257.096109,,-0.26,-0.27,4.1,12,1,,,,,,,,,
PAKISTAN,2025-01-01,0,1.0,0,0,0,36.0,0,0,0,111.61892899999998,421.991379,310.37245,208.60371566666666,,-0.18,-0.24,4.0,1,2,,,,,,,,,
PAKISTAN,2025-02-01,1,0.05,0,0,0,36.0,0,0,0,181.78406099999998,409.484722,227.700661,180.56219,-84.12457700000002,0.0,-0.14666666666666667,4.2,2,3,,,,,,,,,
PAKISTAN,2025-03-01,1,0.05,0,0,0,36.0,0,0,0,206.376208,443.040236,236.664028,166.593066,-41.90737200000001,-0.18,-0.12,4.2,3,4,,,,,,,,,
PAKISTAN,2025-04-01,1,0.05,0,0,0,36.0,0,0,0,271.390088,477.160346,205.770258,219.85011899999998,159.771159,-0.24,-0.13999999999999999,4.2,4,5,,,,,,,,,
PAKISTAN,2025-05-01,0,1.0,1,1,1,0.95,1,0,0,244.74278000000004,477.358148,232.615368,240.83635866666668,62.95871900000006,0.28,-0.046666666666666655,4.3,5,6,,,,,,,,,
PAKISTAN,2025-06-01,0,1.0,1,1,1,1.97,1,0,0,193.006364,350.003267,156.996903,236.379744,-13.369844,0.09,0.04333333333333334,4.1,6,7,,,,,,,,,
PAKISTAN,2025-07-01,0,1.0,1,1,1,2.96,1,0,0,327.84355899999997,477.080365,149.236806,255.19756766666669,56.45347099999998,0.03,0.13333333333333333,4.3,7,8,,,,,,,,,
PAKISTAN,2025-08-01,0,1.0,0,1,1,3.98,1,0,0,252.40594800000002,487.433466,235.027518,257.751957,7.663167999999985,-0.08,0.013333333333333322,4.3,8,9,,,,,,,,,
PAKISTAN,2025-09-01,0,1.0,0,1,1,4.99,1,0,0,142.16310799999997,528.604116,386.441008,240.804205,-50.843256000000025,-0.02,-0.023333333333333345,4.4,9,10,,,,,,,,,
PAKISTAN,2025-10-01,0,1.0,0,1,1,5.98,1,0,0,79.20068600000002,481.560815,402.360129,157.92324733333334,-248.64287299999995,-0.08,-0.06000000000000002,,10,11,,,,,,,,,
PAKISTAN,2025-11-01,0,1.0,0,0,1,7.0,1,0,0,112.870182,440.408864,327.538682,111.41132533333332,-139.53576600000002,-0.16,-0.08666666666666667,4.5,11,12,,,,,,,,,
PAPA NEW GUINEA,2024-11-01,0,1.0,0,0,0,36.0,0,0,0,,,,,,-0.28,-0.28,4.2,11,0,,,,,,,,,
PAPA NEW GUINEA,2024-12-01,0,1.0,0,0,0,36.0,0,0,0,,,,,,-0.26,-0.27,4.1,12,1,,,,,,,,,
PAPA NEW GUINEA,2025-01-01,0,1.0,0,0,0,36.0,0,0,0,,,,,,-0.18,-0.24,4.0,1,2,,,,,,,,,
PAPA NEW GUINEA,2025-02-01,0,1.0,0,0,0,36.0,0,0,0,,,,,,0.0,-0.14666666666666667,4.2,2,3,,,,,,,,,
PAPA NEW GUINEA,2025-03-01,0,1.0,0,0,0,36.0,0,0,0,,,,,,-0.18,-0.12,4.2,3,4,,,,,,,,,
PAPA NEW GUINEA,2025-04-01,0,1.0,0,0,0,36.0,0,0,0,,,,,,-0.24,-0.13999999999999999,4.2,4,5,,,,,,,,,
PAPA NEW GUINEA,2025-05-01,0,1.0,0,0,0,36.0,0,0,0,,,,,,0.28,-0.046666666666666655,4.3,5,6,,,,,,,,,
PAPA NEW GUINEA,2025-06-01,1,0.05,0,0,0,36.0,0,0,0,,,,,,0.09,0.04333333333333334,4.1,6,7,,,,,,,,,
PAPA NEW GUINEA,2025-07-01,1,0.05,0,0,0,36.0,0,0,0,,,,,,0.03,0.13333333333333333,4.3,7,8,,,,,,,,,
PAPA NEW GUINEA,2025-08-01,1,0.05,1,1,1,0.0,1,0,0,,,,,,-0.08,0.013333333333333322,4.3,8,9,,,,,,,,,
PAPA NEW GUINEA,2025-09-01,0,1.0,1,1,1,1.02,1,0,0,,,,,,-0.02,-0.023333333333333345,4.4,9,10,,,,,,,,,
PAPA NEW GUINEA,2025-10-01,0,1.0,1,1,1,2.0,1,0,0,,,,,,-0.08,-0.06000000000000002,,10,11,,,,,,,,,
PAPA NEW GUINEA,2025-11-01,0,1.0,0,1,1,3.02,1,0,0,,,,,,-0.16,-0.08666666666666667,4.5,11,12,,,,,,,,,
PHILIPPINES,2024-11-01,0,1.0,0,0,0,36.0,0,0,0,733.020818,1442.124274,709.103456,733.020818,,-0.28,-0.28,4.2,11,0,,,,,,,,,
PHILIPPINES,2024-12-01,0,1.0,0,0,0,36.0,0,0,0,432.9411990000001,1238.593184,805.651985,582.9810085,,-0.26,-0.27,4.1,12,1,,,,,,,,,
PHILIPPINES,2025-01-01,0,1.0,0,0,0,36.0,0,0,0,467.2939550000001,1160.392677,693.098722,544.4186573333334,,-0.18,-0.24,4.0,1,2,,,,,,,,,
PHILIPPINES,2025-02-01,1,0.05,0,0,0,36.0,0,0,0,470.8529779999999,1183.32532,712.472342,457.02937733333334,-262.16784000000007,0.0,-0.14666666666666667,4.2,2,3,,,,,,,,,
PHILIPPINES,2025-03-01,1,0.05,0,0,0,36.0,0,0,0,640.5497969999999,1519.499639,878.949842,526.2322433333333,207.6085979999998,-0.18,-0.12,4.2,3,4,,,,,,,,,
PHILIPPINES,2025-04-01,1,0.05,0,0,0,36.0,0,0,0,487.6544849999999,1216.641737,728.987252,533.0190866666666,20.360529999999812,-0.24,-0.13999999999999999,4.2,4,5,,,,,,,,,
PHILIPPINES,2025-05-01,0,1.0,1,1,1,0.95,1,0,0,715.0395180000002,1386.239647,671.200129,614.4146,244.18654000000026,0.28,-0.046666666666666655,4.3,5,6,,,,,,,,,
PHILIPPINES,2025-06-01,0,1.0,1,1,1,1.97,1,0,0,565.217704,1348.226901,783.009197,589.3039023333334,-75.33209299999987,0.09,0.04333333333333334,4.1,6,7,,,,,,,,,
PHILIPPINES,2025-07-01,0,1.0,1,1,1,2.96,1,0,0,635.037164,1403.192638,768.155474,638.431462,147.38267900000005,0.03,0.13333333333333333,4.3,7,8,,,,,,,,,
PHILIPPINES,2025-08-01,0,1.0,0,1,1,3.98,1,0,0,921.346038,1718.539921,797.193883,707.2003020000001,206.30651999999986,-0.08,0.013333333333333322,4.3,8,9,,,,,,,,,
PHILIPPINES,2025-09-01,0,1.0,0,1,1,4.99,1,0,0,1076.0906089999999,1820.792328,744.701719,877.4912703333333,510.87290499999983,-0.02,-0.023333333333333345,4.4,9,10,,,,,,,,,
PHILIPPINES,2025-10-01,0,1.0,0,1,1,5.98,1,0,0,836.179802,1610.366644,774.186842,944.5388163333333,201.14263800000003,-0.08,-0.06000000000000002,,10,11,,,,,,,,,
PHILIPPINES,2025-11-01,0,1.0,0,0,1,7.0,1,0,0,1058.170801,1786.415884,728.245083,990.1470706666665,136.82476299999996,-0.16,-0.08666666666666667,4.5,11,12,,,,,,,,,
RUSSIA,2024-11-01,0,1.0,0,0,0,36.0,0,0,0,88.129212,137.37698,49.247768,88.129212,,-0.28,-0.28,4.2,11,0,,,,,,,,,
RUSSIA,2024-12-01,0,1.0,0,0,0,36.0,0,0,0,88.15273199999999,126.077739,37.925007,88.14097199999999,,-0.26,-0.27,4.1,12,1,,,,,,,,,
RUSSIA,2025-01-01,0,1.0,0,0,0,36.0,0,0,0,161.22503,196.153374,34.928344,112.50232466666667,,-0.18,-0.24,4.0,1,2,,,,,,,,,
RUSSIA,2025-02-01,1,0.05,0,0,0,36.0,0,0,0,289.767031,339.602303,49.835272,179.71493099999998,201.63781899999998,0.0,-0.14666666666666667,4.2,2,3,,,,,,,,,
RUSSIA,2025-03-01,1,0.05,0,0,0,36.0,0,0,0,473.47865399999995,523.450659,49.972005,308.156905,385.325922,-0.18,-0.12,4.2,3,4,,,,,,,,,
RUSSIA,2025-04-01,1,0.05,0,0,0,36.0,0,0,0,446.594837,492.119376,45.524539,403.280174,285.369807,-0.24,-0.13999999999999999,4.2,4,5,,,,,,,,,
RUSSIA,2025-05-01,0,1.0,1,1,1,0.95,1,0,0,488.254424,539.646033,51.391609,469.44263833333326,198.487393,0.28,-0.046666666666666655,4.3,5,6,,,,,,,,,
RUSSIA,2025-06-01,0,1.0,1,1,1,1.97,1,0,0,352.586546,405.27196,52.685414,429.1452689999999,-120.89210799999995,0.09,0.04333333333333334,4.1,6,7,,,,,,,,,
RUSSIA,2025-07-01,0,1.0,1,1,1,2.96,1,0,0,302.979412,355.621326,52.641914,381.2734606666667,-143.61542499999996,0.03,0.13333333333333333,4.3,7,8,,,,,,,,,
RUSSIA,2025-08-01,0,1.0,0,1,1,3.98,1,0,0,156.11156499999998,205.039618,48.928053,270.5591743333334,-332.142859,-0.08,0.013333333333333322,4.3,8,9,,,,,,,,,
RUSSIA,2025-09-01,0,1.0,0,1,1,4.99,1,0,0,102.23898,157.871666,55.632686,187.1099856666667,-250.347566,-0.02,-0.023333333333333345,4.4,9,10,,,,,,,,,
RUSSIA,2025-10-01,0,1.0,0,1,1,5.98,1,0,0,175.07931499999998,227.951733,52.872418,144.47662,-127.90009700000004,-0.08,-0.06000000000000002,,10,11,,,,,,,,,
RUSSIA,2025-11-01,0,1.0,0,0,1,7.0,1,0,0,139.03407499999997,190.426518,51.392443,138.78412333333333,-17.07749000000001,-0.16,-0.08666666666666667,4.5,11,12,,,,,,,,,
SAUDI ARABIA,2024-11-01,0,1.0,0,0,0,36.0,0,0,0,-372.6694799999999,746.19682,1118.8663,-372.6694799999999,,-0.28,-0.28,4.2,11,0,,,,,,,,,
SAUDI ARABIA,2024-12-01,0,1.0,0,0,0,36.0,0,0,0,-571.9775080000001,700.616155,1272.593663,-472.323494,,-0.26,-0.27,4.1,12,1,,,,,,,,,
SAUDI ARABIA,2025-01-01,0,1.0,0,0,0,36.0,0,0,0,236.30217599999992,1118.674427,882.372251,-236.11493733333336,,-0.18,-0.24,4.0,1,2,,,,,,,,,
SAUDI ARABIA,2025-02-01,1,0.05,0,0,0,36.0,0,0,0,-83.91506300000003,926.570213,1010.485276,-139.86346500000005,288.7544169999999,0.0,-0.14666666666666667,4.2,2,3,,,,,,,,,
SAUDI ARABIA,2025-03-01,1,0.05,0,0,0,36.0,0,0,0,-378.82031400000005,749.026531,1127.846845,-75.47773366666672,193.157194,-0.18,-0.12,4.2,3,4,,,,,,,,,
SAUDI ARABIA,2025-04-01,1,0.05,0,0,0,36.0,0,0,0,-886.858417,701.772073,1588.63049,-449.86459800000006,-1123.160593,-0.24,-0.13999999999999999,4.2,4,5,,,,,,,,,
SAUDI ARABIA,2025-05-01,0,1.0,1,1,1,0.95,1,0,0,-315.0425680000001,879.363104,1194.405672,-526.9070996666667,-231.12750500000004,0.28,-0.046666666666666655,4.3,5,6,,,,,,,,,
SAUDI ARABIA,2025-06-01,0,1.0,1,1,1,1.97,1,0,0,-131.78972599999997,972.594362,1104.384088,-444.5635703333334,247.03058800000008,0.09,0.04333333333333334,4.1,6,7,,,,,,,,,
SAUDI ARABIA,2025-07-01,0,1.0,1,1,1,2.96,1,0,0,-167.16154299999994,851.411365,1018.572908,-204.66461233333334,719.6968740000001,0.03,0.13333333333333333,4.3,7,8,,,,,,,,,
SAUDI ARABIA,2025-08-01,0,1.0,0,1,1,3.98,1,0,0,-258.74997200000007,1053.265803,1312.015775,-185.90041366666665,56.292596,-0.08,0.013333333333333322,4.3,8,9,,,,,,,,,
SAUDI ARABIA,2025-09-01,0,1.0,0,1,1,4.99,1,0,0,-357.26183500000013,750.676218,1107.938053,-261.05778333333336,-225.47210900000016,-0.02,-0.023333333333333345,4.4,9,10,,,,,,,,,
SAUDI ARABIA,2025-10-01,0,1.0,0,1,1,5.98,1,0,0,-420.22201500000006,978.635225,1398.85724,-345.41127400000005,-253.06047200000012,-0.08,-0.06000000000000002,,10,11,,,,,,,,,
SAUDI ARABIA,2025-11-01,0,1.0,0,0,1,7.0,1,0,0,-464.0652959999999,767.817167,1231.882463,-413.84971533333334,-205.3153239999998,-0.16,-0.08666666666666667,4.5,11,12,,,,,,,,,
SERBIA,2024-11-01,0,1.0,0,0,0,36.0,0,0,0,56.31553099999999,77.648501,21.33297,56.31553099999999,,-0.28,-0.28,4.2,11,0,,,,,,,,,
SERBIA,2024-12-01,0,1.0,0,0,0,36.0,0,0,0,61.67909100000001,79.756594,18.077503,58.997310999999996,,-0.26,-0.27,4.1,12,1,,,,,,,,,
SERBIA,2025-01-01,0,1.0,0,0,0,36.0,0,0,0,49.670982,66.535347,16.864365,55.888534666666665,,-0.18,-0.24,4.0,1,2,,,,,,,,,
SERBIA,2025-02-01,1,0.05,0,0,0,36.0,0,0,0,52.357814,71.925703,19.567889,54.56929566666667,-3.9577169999999953,0.0,-0.14666666666666667,4.2,2,3,,,,,,,,,
SERBIA,2025-03-01,1,0.05,0,0,0,36.0,0,0,0,63.903689,82.288427,18.384738,55.31082833333334,2.224597999999993,-0.18,-0.12,4.2,3,4,,,,,,,,,
SERBIA,2025-04-01,1,0.05,0,0,0,36.0,0,0,0,64.156031,91.989474,27.833443,60.139177999999994,14.485048999999997,-0.24,-0.13999999999999999,4.2,4,5,,,,,,,,,
SERBIA,2025-05-01,0,1.0,1,1,1,0.95,1,0,0,58.686153000000004,79.805339,21.119186,62.24862433333334,6.328339000000007,0.28,-0.046666666666666655,4.3,5,6,,,,,,,,,
SERBIA,2025-06-01,0,1.0,1,1,1,1.97,1,0,0,73.76516699999999,86.352656,12.587489,65.53578366666666,9.861477999999991,0.09,0.04333333333333334,4.1,6,7,,,,,,,,,
SERBIA,2025-07-01,0,1.0,1,1,1,2.96,1,0,0,67.422111,85.539293,18.117182,66.624477,3.2660800000000023,0.03,0.13333333333333333,4.3,7,8,,,,,,,,,
SERBIA,2025-08-01,0,1.0,0,1,1,3.98,1,0,0,68.919996,83.458814,14.538818,70.035758,10.233842999999993,-0.08,0.013333333333333322,4.3,8,9,,,,,,,,,
SERBIA,2025-09-01,0,1.0,0,1,1,4.99,1,0,0,69.50320699999999,83.699947,14.19674,68.61510466666665,-4.261960000000002,-0.02,-0.023333333333333345,4.4,9,10,,,,,,,,,
SERBIA,2025-10-01,0,1.0,0,1,1,5.98,1,0,0,63.226933,81.79993,18.572997,67.216712,-4.1951779999999985,-0.08,-0.06000000000000002,,10,11,,,,,,,,,
SERBIA,2025-11-01,0,1.0,0,0,1,7.0,1,0,0,40.637665,58.73263,18.094965,57.78926833333333,-28.282331,-0.16,-0.08666666666666667,4.5,11,12,,,,,,,,,
SOUTH AFRICA,2024-11-01,0,1.0,0,0,0,36.0,0,0,0,851.009163,1324.489124,473.479961,851.009163,,-0.28,-0.28,4.2,11,0,,,,,,,,,
SOUTH AFRICA,2024-12-01,0,1.0,0,0,0,36.0,0,0,0,975.5466389999999,1458.087008,482.540369,913.2779009999999,,-0.26,-0.27,4.1,12,1,,,,,,,,,
SOUTH AFRICA,2025-01-01,0,1.0,0,0,0,36.0,0,0,0,1873.5351420000002,2253.344219,379.809077,1233.363648,,-0.18,-0.24,4.0,1,2,,,,,,,,,
SOUTH AFRICA,2025-02-01,1,0.05,0,0,0,36.0,0,0,0,2837.867065,3336.534415,498.66735,1895.649615333333,1986.857902,0.0,-0.14666666666666667,4.2,2,3,,,,,,,,,
SOUTH AFRICA,2025-03-01,1,0.05,0,0,0,36.0,0,0,0,786.619116,1411.452797,624.833681,1832.6737743333333,-188.92752299999995,-0.18,-0.12,4.2,3,4,,,,,,,,,
SOUTH AFRICA,2025-04-01,1,0.05,0,0,0,36.0,0,0,0,330.104658,841.566153,511.461495,1318.1969463333332,-1543.4304840000002,-0.24,-0.13999999999999999,4.2,4,5,,,,,,,,,
SOUTH AFRICA,2025-05-01,0,1.0,1,1,1,0.95,1,0,0,132.423808,825.166891,692.743083,416.38252733333337,-2705.443257,0.28,-0.046666666666666655,4.3,5,6,,,,,,,,,
SOUTH AFRICA,2025-06-01,0,1.0,1,1,1,1.97,1,0,0,359.92052199999995,829.096686,469.176164,274.14966266666664,-426.698594,0.09,0.04333333333333334,4.1,6,7,,,,,,,,,
SOUTH AFRICA,2025-07-01,0,1.0,1,1,1,2.96,1,0,0,1423.280149,1987.825684,564.545535,638.541493,1093.175491,0.03,0.13333333333333333,4.3,7,8,,,,,,,,,
SOUTH AFRICA,2025-08-01,0,1.0,0,1,1,3.98,1,0,0,399.877837,1003.977073,604.099236,727.6928359999998,267.454029,-0.08,0.013333333333333322,4.3,8,9,,,,,,,,,
SOUTH AFRICA,2025-09-01,0,1.0,0,1,1,4.99,1,0,0,513.007972,1088.299532,575.29156,778.721986,153.08745000000005,-0.02,-0.023333333333333345,4.4,9,10,,,,,,,,,
SOUTH AFRICA,2025-10-01,0,1.0,0,1,1,5.98,1,0,0,566.9545649999999,1090.970406,524.015841,493.2801246666666,-856.325584,-0.08,-0.06000000000000002,,10,11,,,,,,,,,
SOUTH AFRICA,2025-11-01,0,1.0,0,0,1,7.0,1,0,0,328.18888100000004,800.008591,471.81971,469.383806,-71.68895599999996,-0.16,-0.08666666666666667,4.5,11,12,,,,,,,,,
SOUTH KOREA,2024-11-01,0,1.0,0,0,0,36.0,0,0,0,4997.687814999999,10144.453526,5146.765711,4997.687814999999,,-0.28,-0.28,4.2,11,0,,,,,,,,,
SOUTH KOREA,2024-12-01,0,1.0,0,0,0,36.0,0,0,0,5807.525842,11036.439546,5228.913704,5402.6068285,,-0.26,-0.27,4.1,12,1,,,,,,,,,
SOUTH KOREA,2025-01-01,0,1.0,0,0,0,36.0,0,0,0,5411.085041,10673.550154,5262.465113,5405.432899333333,,-0.18,-0.24,4.0,1,2,,,,,,,,,
SOUTH KOREA,2025-02-01,1,0.05,0,0,0,36.0,0,0,0,3666.6346320000002,9012.519184,5345.884552,4961.7485050000005,-1331.053182999999,0.0,-0.14666666666666667,4.2,2,3,,,,,,,,,
SOUTH KOREA,2025-03-01,1,0.05,0,0,0,36.0,0,0,0,6331.270345999999,12135.686278,5804.415932,5136.330006333333,523.7445039999993,-0.18,-0.12,4.2,3,4,,,,,,,,,
SOUTH KOREA,2025-04-01,1,0.05,0,0,0,36.0,0,0,0,3832.284815,9849.023782,6016.738967,4610.063264333333,-1578.8002260000003,-0.24,-0.13999999999999999,4.2,4,5,,,,,,,,,
SOUTH KOREA,2025-05-01,0,1.0,1,1,1,0.95,1,0,0,6041.2328179999995,11463.267843,5422.035025,5401.595993,2374.5981859999993,0.28,-0.046666666666666655,4.3,5,6,,,,,,,,,
SOUTH KOREA,2025-06-01,0,1.0,1,1,1,1.97,1,0,0,5817.516083,11391.54533,5574.029247,5230.344572,-513.7542629999989,0.09,0.04333333333333334,4.1,6,7,,,,,,,,,
SOUTH KOREA,2025-07-01,0,1.0,1,1,1,2.96,1,0,0,5223.728684999999,11115.330568,5891.601883,5694.159195333333,1391.4438699999992,0.03,0.13333333333333333,4.3,7,8,,,,,,,,,
SOUTH KOREA,2025-08-01,0,1.0,0,1,1,3.98,1,0,0,4426.579016,10161.509622,5734.930606,5155.941261333333,-1614.6538019999998,-0.08,0.013333333333333322,4.3,8,9,,,,,,,,,
SOUTH KOREA,2025-09-01,0,1.0,0,1,1,4.99,1,0,0,3687.7117419999995,9753.464822,6065.75308,4446.006480999999,-2129.804341000001,-0.02,-0.023333333333333345,4.4,9,10,,,,,,,,,
SOUTH KOREA,2025-10-01,0,1.0,0,1,1,5.98,1,0,0,2751.494957,9100.72703,6349.232073,3621.928571666666,-2472.2337279999992,-0.08,-0.06000000000000002,,10,11,,,,,,,,,
SOUTH KOREA,2025-11-01,0,1.0,0,0,1,7.0,1,0,0,3283.5136409999996,8728.187403,5444.673762,3240.90678,-1143.0653750000001,-0.16,-0.08666666666666667,4.5,11,12,,,,,,,,,
SRI LANKA,2024-11-01,0,1.0,0,0,0,36.0,0,0,0,238.379116,264.900616,26.5215,238.379116,,-0.28,-0.28,4.2,11,0,,,,,,,,,
SRI LANKA,2024-12-01,0,1.0,0,0,0,36.0,0,0,0,194.609681,225.506474,30.896793,216.4943985,,-0.26,-0.27,4.1,12,1,,,,,,,,,
SRI LANKA,2025-01-01,0,1.0,0,0,0,36.0,0,0,0,320.26312199999995,346.219074,25.955952,251.083973,,-0.18,-0.24,4.0,1,2,,,,,,,,,
SRI LANKA,2025-02-01,1,0.05,0,0,0,36.0,0,0,0,212.03297,237.281843,25.248873,242.30192433333332,-26.346146000000005,0.0,-0.14666666666666667,4.2,2,3,,,,,,,,,
SRI LANKA,2025-03-01,1,0.05,0,0,0,36.0,0,0,0,256.38501499999995,291.790375,35.40536,262.8937023333333,61.77533399999996,-0.18,-0.12,4.2,3,4,,,,,,,,,
SRI LANKA,2025-04-01,1,0.05,0,0,0,36.0,0,0,0,277.90037,301.88153,23.98116,248.77278499999997,-42.362751999999944,-0.24,-0.13999999999999999,4.2,4,5,,,,,,,,,
SRI LANKA,2025-05-01,0,1.0,1,1,1,0.95,1,0,0,179.536103,204.855097,25.318994,237.94049599999997,-32.49686700000001,0.28,-0.046666666666666655,4.3,5,6,,,,,,,,,
SRI LANKA,2025-06-01,0,1.0,1,1,1,1.97,1,0,0,172.734277,204.527877,31.7936,210.05691666666667,-83.65073799999996,0.09,0.04333333333333334,4.1,6,7,,,,,,,,,
SRI LANKA,2025-07-01,0,1.0,1,1,1,2.96,1,0,0,226.921548,249.41196,22.490412,193.063976,-50.97882200000001,0.03,0.13333333333333333,4.3,7,8,,,,,,,,,
SRI LANKA,2025-08-01,0,1.0,0,1,1,3.98,1,0,0,231.37336799999997,256.935617,25.562249,210.34306433333333,51.837264999999974,-0.08,0.013333333333333322,4.3,8,9,,,,,,,,,
SRI LANKA,2025-09-01,0,1.0,0,1,1,4.99,1,0,0,234.407649,287.014633,52.606984,230.90085499999998,61.673372,-0.02,-0.023333333333333345,4.4,9,10,,,,,,,,,
SRI LANKA,2025-10-01,0,1.0,0,1,1,5.98,1,0,0,225.181334,260.595758,35.414424,230.32078366666664,-1.7402140000000088,-0.08,-0.06000000000000002,,10,11,,,,,,,,,
SRI LANKA,2025-11-01,0,1.0,0,0,1,7.0,1,0,0,195.264305,229.651982,34.387677,218.28442933333335,-36.10906299999996,-0.16,-0.08666666666666667,4.5,11,12,,,,,,,,,
SWITZERLAND,2024-11-01,0,1.0,0,0,0,36.0,0,0,0,3825.124227,5712.624978,1887.500751,3825.124227,,-0.28,-0.28,4.2,11,0,,,,,,,,,
SWITZERLAND,2024-12-01,0,1.0,0,0,0,36.0,0,0,0,13027.791115,14215.490277,1187.699162,8426.457671,,-0.26,-0.27,4.1,12,1,,,,,,,,,
SWITZERLAND,2025-01-01,0,1.0,0,0,0,36.0,0,0,0,22121.798031,23811.099731,1689.3017,12991.571124333334,,-0.18,-0.24,4.0,1,2,,,,,,,,,
SWITZERLAND,2025-02-01,1,0.05,0,0,0,36.0,0,0,0,17747.164441,19948.209389,2201.044948,17632.251195666668,13922.040214,0.0,-0.14666666666666667,4.2,2,3,,,,,,,,,
SWITZERLAND,2025-03-01,1,0.05,0,0,0,36.0,0,0,0,14401.210031999999,18565.358242,4164.14821,18090.057501333333,1373.418916999999,-0.18,-0.12,4.2,3,4,,,,,,,,,
SWITZERLAND,2025-04-01,1,0.05,0,0,0,36.0,0,0,0,-2140.359351,6171.951252,8312.310603,10002.671707333333,-24262.157381999998,-0.24,-0.13999999999999999,4.2,4,5,,,,,,,,,
SWITZERLAND,2025-05-01,0,1.0,1,1,1,0.95,1,0,0,-4243.849968,3307.050054,7550.900022,2672.3335709999997,-21991.014409000003,0.28,-0.046666666666666655,4.3,5,6,,,,,,,,,
SWITZERLAND,2025-06-01,0,1.0,1,1,1,1.97,1,0,0,-52.66757800000005,4061.817966,4114.485544,-2145.625632333333,-14453.87761,0.09,0.04333333333333334,4.1,6,7,,,,,,,,,
SWITZERLAND,2025-07-01,0,1.0,1,1,1,2.96,1,0,0,7912.025323999999,10603.428498,2691.403174,1205.1692593333328,10052.384675,0.03,0.13333333333333333,4.3,7,8,,,,,,,,,
SWITZERLAND,2025-08-01,0,1.0,0,1,1,3.98,1,0,0,-542.6070610000002,3328.148398,3870.755459,2438.916895,3701.2429070000003,-0.08,0.013333333333333322,4.3,8,9,,,,,,,,,
SWITZERLAND,2025-09-01,0,1.0,0,1,1,4.99,1,0,0,-5102.894481,4141.115529,9244.01001,755.5079273333328,-5050.226903000001,-0.02,-0.023333333333333345,4.4,9,10,,,,,,,,,
SWITZERLAND,2025-10-01,0,1.0,0,1,1,5.98,1,0,0,-8832.876786,3849.466561,12682.343347,-4826.126109333334,-16744.90211,-0.08,-0.06000000000000002,,10,11,,,,,,,,,
SWITZERLAND,2025-11-01,0,1.0,0,0,1,7.0,1,0,0,-7652.504403000001,3485.922627,11138.42703,-7196.091890000001,-7109.897342,-0.16,-0.08666666666666667,4.5,11,12,,,,,,,,,
SYRIA,2024-11-01,0,1.0,0,0,0,36.0,0,0,0,1.5403799999999999,1.701458,0.161078,1.5403799999999999,,-0.28,-0.28,4.2,11,0,,,,,,,,,
SYRIA,2024-12-01,0,1.0,0,0,0,36.0,0,0,0,-0.042628,0.40082,0.443448,0.7488759999999999,,-0.26,-0.27,4.1,12,1,,,,,,,,,
