year,CTY_CODE,CTYNAME,country_raw,country_std,imports,month_num,exports,month_start,IYR,EYR,country_iso3,mapping_confidence
2025,2230,Costa Rica,Costa Rica,COSTA RICA,1113.276586,10,874.761391,2025-10-01,13912.876602,10232.847862,CRI,high
2025,2230,Costa Rica,Costa Rica,COSTA RICA,1164.079328,11,783.433488,2025-11-01,13912.876602,10232.847862,CRI,high
2025,2230,Costa Rica,Costa Rica,COSTA RICA,1192.08925,12,863.662206,2025-12-01,13912.876602,10232.847862,CRI,high
2025,2250,Panama,Panama,PANAMA,48.690776,1,771.671348,2025-01-01,660.1044929999999,9017.169817,PAN,high
2025,2250,Panama,Panama,PANAMA,43.349906,2,663.54613,2025-02-01,660.1044929999999,9017.169817,PAN,high
2025,2250,Panama,Panama,PANAMA,44.047714,3,752.042549,2025-03-01,660.1044929999999,9017.169817,PAN,high
2025,2250,Panama,Panama,PANAMA,54.603806,4,660.222869,2025-04-01,660.1044929999999,9017.169817,PAN,high
2025,2250,Panama,Panama,PANAMA,62.745431,5,837.178473,2025-05-01,660.1044929999999,9017.169817,PAN,high
2025,2250,Panama,Panama,PANAMA,40.488891,6,751.157738,2025-06-01,660.1044929999999,9017.169817,PAN,high
2025,2250,Panama,Panama,PANAMA,51.477057,7,695.217075,2025-07-01,660.1044929999999,9017.169817,PAN,high
2025,2250,Panama,Panama,PANAMA,49.047673,8,766.973763,2025-08-01,660.1044929999999,9017.169817,PAN,high
2025,2250,Panama,Panama,PANAMA,62.862132,9,860.727534,2025-09-01,660.1044929999999,9017.169817,PAN,high
2025,2250,Panama,Panama,PANAMA,59.622511,10,794.717105,2025-10-01,660.1044929999999,9017.169817,PAN,high
2025,2250,Panama,Panama,PANAMA,45.007485,11,775.064505,2025-11-01,660.1044929999999,9017.169817,PAN,high
2025,2250,Panama,Panama,PANAMA,98.161111,12,688.650728,2025-12-01,660.1044929999999,9017.169817,PAN,high
2025,2320,Bermuda,Bermuda,BERMUDA,0.767021,1,44.76,2025-01-01,47.435528,570.822402,BMU,high
2025,2320,Bermuda,Bermuda,BERMUDA,1.376849,2,35.876728,2025-02-01,47.435528,570.822402,BMU,high
2025,2320,Bermuda,Bermuda,BERMUDA,1.055282,3,45.531869,2025-03-01,47.435528,570.822402,BMU,high
2025,2320,Bermuda,Bermuda,BERMUDA,1.563844,4,45.551696,2025-04-01,47.435528,570.822402,BMU,high
2025,2320,Bermuda,Bermuda,BERMUDA,1.598091,5,47.716901,2025-05-01,47.435528,570.822402,BMU,high
2025,2320,Bermuda,Bermuda,BERMUDA,1.210939,6,52.468396,2025-06-01,47.435528,570.822402,BMU,high
2025,2320,Bermuda,Bermuda,BERMUDA,1.510595,7,50.069798,2025-07-01,47.435528,570.822402,BMU,high
2025,2320,Bermuda,Bermuda,BERMUDA,0.675183,8,63.936967,2025-08-01,47.435528,570.822402,BMU,high
2025,2320,Bermuda,Bermuda,BERMUDA,1.035749,9,45.575147,2025-09-01,47.435528,570.822402,BMU,high
2025,2320,Bermuda,Bermuda,BERMUDA,0.837364,10,53.887271,2025-10-01,47.435528,570.822402,BMU,high
2025,2320,Bermuda,Bermuda,BERMUDA,2.387266,11,35.811261,2025-11-01,47.435528,570.822402,BMU,high
2025,2320,Bermuda,Bermuda,BERMUDA,33.417345,12,49.636368,2025-12-01,47.435528,570.822402,BMU,high
2025,2360,Bahamas,Bahamas,BAHAMAS,65.009249,1,506.231056,2025-01-01,2615.2593810000003,6033.790291,BHS,high
2025,2360,Bahamas,Bahamas,BAHAMAS,119.115776,2,381.225082,2025-02-01,2615.2593810000003,6033.790291,BHS,high
2025,2360,Bahamas,Bahamas,BAHAMAS,261.266838,3,472.782858,2025-03-01,2615.2593810000003,6033.790291,BHS,high
2025,2360,Bahamas,Bahamas,BAHAMAS,221.265847,4,466.645263,2025-04-01,2615.2593810000003,6033.790291,BHS,high
2025,2360,Bahamas,Bahamas,BAHAMAS,241.853792,5,489.206545,2025-05-01,2615.2593810000003,6033.790291,BHS,high
2025,2360,Bahamas,Bahamas,BAHAMAS,245.123216,6,393.914705,2025-06-01,2615.2593810000003,6033.790291,BHS,high
2025,2360,Bahamas,Bahamas,BAHAMAS,103.847888,7,386.757675,2025-07-01,2615.2593810000003,6033.790291,BHS,high
2025,2360,Bahamas,Bahamas,BAHAMAS,127.164965,8,471.78974,2025-08-01,2615.2593810000003,6033.790291,BHS,high
2025,2360,Bahamas,Bahamas,BAHAMAS,217.494803,9,569.381105,2025-09-01,2615.2593810000003,6033.790291,BHS,high
2025,2360,Bahamas,Bahamas,BAHAMAS,214.30898,10,420.100193,2025-10-01,2615.2593810000003,6033.790291,BHS,high
2025,2360,Bahamas,Bahamas,BAHAMAS,295.667384,11,764.557614,2025-11-01,2615.2593810000003,6033.790291,BHS,high
2025,2360,Bahamas,Bahamas,BAHAMAS,503.140643,12,711.198455,2025-12-01,2615.2593810000003,6033.790291,BHS,high
2025,2390,Cuba,Cuba,CUBA,0.0125,1,55.445909,2025-01-01,17.524688,810.7767110000001,CUB,high
2025,2390,Cuba,Cuba,CUBA,0.067177,2,59.504497,2025-02-01,17.524688,810.7767110000001,CUB,high
2025,2390,Cuba,Cuba,CUBA,0.0,3,48.036629,2025-03-01,17.524688,810.7767110000001,CUB,high
2025,2390,Cuba,Cuba,CUBA,4.252753,4,52.754155,2025-04-01,17.524688,810.7767110000001,CUB,high
2025,2390,Cuba,Cuba,CUBA,0.1,5,58.760522,2025-05-01,17.524688,810.7767110000001,CUB,high
2025,2390,Cuba,Cuba,CUBA,0.0,6,68.730206,2025-06-01,17.524688,810.7767110000001,CUB,high
2025,2390,Cuba,Cuba,CUBA,0.011,7,73.358438,2025-07-01,17.524688,810.7767110000001,CUB,high
2025,2390,Cuba,Cuba,CUBA,0.004727,8,95.544269,2025-08-01,17.524688,810.7767110000001,CUB,high
2025,2390,Cuba,Cuba,CUBA,0.176031,9,61.096131,2025-09-01,17.524688,810.7767110000001,CUB,high
2025,2390,Cuba,Cuba,CUBA,12.73825,10,80.654318,2025-10-01,17.524688,810.7767110000001,CUB,high
2025,2390,Cuba,Cuba,CUBA,0.04,11,83.825944,2025-11-01,17.524688,810.7767110000001,CUB,high
2025,2390,Cuba,Cuba,CUBA,0.12225,12,73.065693,2025-12-01,17.524688,810.7767110000001,CUB,high
2025,2410,Jamaica,Jamaica,JAMAICA,50.641198,1,207.868041,2025-01-01,381.101556,2671.780446,JAM,high
2025,2410,Jamaica,Jamaica,JAMAICA,30.943952,2,194.334942,2025-02-01,381.101556,2671.780446,JAM,high
2025,2410,Jamaica,Jamaica,JAMAICA,24.164898,3,222.460222,2025-03-01,381.101556,2671.780446,JAM,high
2025,2410,Jamaica,Jamaica,JAMAICA,31.161074,4,226.762017,2025-04-01,381.101556,2671.780446,JAM,high
2025,2410,Jamaica,Jamaica,JAMAICA,23.785302,5,216.159854,2025-05-01,381.101556,2671.780446,JAM,high
2025,2410,Jamaica,Jamaica,JAMAICA,27.604416,6,206.692325,2025-06-01,381.101556,2671.780446,JAM,high
2025,2410,Jamaica,Jamaica,JAMAICA,26.354991,7,200.409307,2025-07-01,381.101556,2671.780446,JAM,high
2025,2410,Jamaica,Jamaica,JAMAICA,46.51056,8,254.989071,2025-08-01,381.101556,2671.780446,JAM,high
2025,2410,Jamaica,Jamaica,JAMAICA,24.362246,9,216.678506,2025-09-01,381.101556,2671.780446,JAM,high
2025,2410,Jamaica,Jamaica,JAMAICA,26.499647,10,231.206269,2025-10-01,381.101556,2671.780446,JAM,high
2025,2410,Jamaica,Jamaica,JAMAICA,33.223948,11,251.143482,2025-11-01,381.101556,2671.780446,JAM,high
2025,2410,Jamaica,Jamaica,JAMAICA,35.849324,12,243.07641,2025-12-01,381.101556,2671.780446,JAM,high
2025,2430,Turks and Caicos Islands,Turks and Caicos Islands,TURKS AND CAICOS ISLANDS,0.340152,1,68.887204,2025-01-01,8.630822999999998,656.80513,TCA,high
2025,2430,Turks and Caicos Islands,Turks and Caicos Islands,TURKS AND CAICOS ISLANDS,0.683412,2,48.163288,2025-02-01,8.630822999999998,656.80513,TCA,high
2025,2430,Turks and Caicos Islands,Turks and Caicos Islands,TURKS AND CAICOS ISLANDS,0.641872,3,54.451098,2025-03-01,8.630822999999998,656.80513,TCA,high
2025,2430,Turks and Caicos Islands,Turks and Caicos Islands,TURKS AND CAICOS ISLANDS,0.964596,4,65.905075,2025-04-01,8.630822999999998,656.80513,TCA,high
2025,2430,Turks and Caicos Islands,Turks and Caicos Islands,TURKS AND CAICOS ISLANDS,0.894619,5,55.060947,2025-05-01,8.630822999999998,656.80513,TCA,high
2025,2430,Turks and Caicos Islands,Turks and Caicos Islands,TURKS AND CAICOS ISLANDS,1.262538,6,50.313363,2025-06-01,8.630822999999998,656.80513,TCA,high
2025,2430,Turks and Caicos Islands,Turks and Caicos Islands,TURKS AND CAICOS ISLANDS,0.645968,7,59.6822,2025-07-01,8.630822999999998,656.80513,TCA,high
2025,2430,Turks and Caicos Islands,Turks and Caicos Islands,TURKS AND CAICOS ISLANDS,0.41305,8,47.534459,2025-08-01,8.630822999999998,656.80513,TCA,high
2025,2430,Turks and Caicos Islands,Turks and Caicos Islands,TURKS AND CAICOS ISLANDS,0.516677,9,46.667476,2025-09-01,8.630822999999998,656.80513,TCA,high
2025,2430,Turks and Caicos Islands,Turks and Caicos Islands,TURKS AND CAICOS ISLANDS,1.155396,10,62.426451,2025-10-01,8.630822999999998,656.80513,TCA,high
2025,2430,Turks and Caicos Islands,Turks and Caicos Islands,TURKS AND CAICOS ISLANDS,0.610992,11,46.874587,2025-11-01,8.630822999999998,656.80513,TCA,high
2025,2430,Turks and Caicos Islands,Turks and Caicos Islands,TURKS AND CAICOS ISLANDS,0.501551,12,50.838982,2025-12-01,8.630822999999998,656.80513,TCA,high
2025,2440,Cayman Islands,Cayman Islands,CAYMAN ISLANDS,2.475108,1,107.597313,2025-01-01,40.593348000000006,1366.0265519999998,CYM,high
2025,2440,Cayman Islands,Cayman Islands,CAYMAN ISLANDS,3.482325,2,84.59857,2025-02-01,40.593348000000006,1366.0265519999998,CYM,high
2025,2440,Cayman Islands,Cayman Islands,CAYMAN ISLANDS,3.075889,3,165.613455,2025-03-01,40.593348000000006,1366.0265519999998,CYM,high
2025,2440,Cayman Islands,Cayman Islands,CAYMAN ISLANDS,2.828667,4,100.725921,2025-04-01,40.593348000000006,1366.0265519999998,CYM,high
2025,2440,Cayman Islands,Cayman Islands,CAYMAN ISLANDS,6.816851,5,153.897365,2025-05-01,40.593348000000006,1366.0265519999998,CYM,high
2025,2440,Cayman Islands,Cayman Islands,CAYMAN ISLANDS,4.711447,6,86.822271,2025-06-01,40.593348000000006,1366.0265519999998,CYM,high
2025,2440,Cayman Islands,Cayman Islands,CAYMAN ISLANDS,1.850999,7,100.200338,2025-07-01,40.593348000000006,1366.0265519999998,CYM,high
2025,2440,Cayman Islands,Cayman Islands,CAYMAN ISLANDS,2.487452,8,88.776445,2025-08-01,40.593348000000006,1366.0265519999998,CYM,high
2025,2440,Cayman Islands,Cayman Islands,CAYMAN ISLANDS,3.279851,9,172.234582,2025-09-01,40.593348000000006,1366.0265519999998,CYM,high
2025,2440,Cayman Islands,Cayman Islands,CAYMAN ISLANDS,2.545807,10,107.637095,2025-10-01,40.593348000000006,1366.0265519999998,CYM,high
2025,2440,Cayman Islands,Cayman Islands,CAYMAN ISLANDS,3.821717,11,102.233094,2025-11-01,40.593348000000006,1366.0265519999998,CYM,high
2025,2440,Cayman Islands,Cayman Islands,CAYMAN ISLANDS,3.217235,12,95.690103,2025-12-01,40.593348000000006,1366.0265519999998,CYM,high
2025,2450,Haiti,Haiti,HAITI,28.974464,1,130.115379,2025-01-01,536.458373,1312.94851,HTI,high
2025,2450,Haiti,Haiti,HAITI,46.53081,2,84.16306,2025-02-01,536.458373,1312.94851,HTI,high
2025,2450,Haiti,Haiti,HAITI,52.075861,3,117.764955,2025-03-01,536.458373,1312.94851,HTI,high
2025,2450,Haiti,Haiti,HAITI,48.908752,4,71.291073,2025-04-01,536.458373,1312.94851,HTI,high
2025,2450,Haiti,Haiti,HAITI,48.852827,5,134.209284,2025-05-01,536.458373,1312.94851,HTI,high
2025,2450,Haiti,Haiti,HAITI,45.855641,6,90.055229,2025-06-01,536.458373,1312.94851,HTI,high
2025,2450,Haiti,Haiti,HAITI,55.897956,7,136.8629,2025-07-01,536.458373,1312.94851,HTI,high
2025,2450,Haiti,Haiti,HAITI,43.593717,8,112.444451,2025-08-01,536.458373,1312.94851,HTI,high
2025,2450,Haiti,Haiti,HAITI,51.757655,9,112.284926,2025-09-01,536.458373,1312.94851,HTI,high
2025,2450,Haiti,Haiti,HAITI,34.435937,10,95.274441,2025-10-01,536.458373,1312.94851,HTI,high
2025,2450,Haiti,Haiti,HAITI,38.330191,11,141.273514,2025-11-01,536.458373,1312.94851,HTI,high
2025,2450,Haiti,Haiti,HAITI,41.244562,12,87.209298,2025-12-01,536.458373,1312.94851,HTI,high
2025,2470,Dominican Republic,Dominican Republic,DOMINICAN REPUBLIC,488.073026,1,1000.453761,2025-01-01,7558.386644000001,12935.014751,DOM,high
2025,2470,Dominican Republic,Dominican Republic,DOMINICAN REPUBLIC,579.533671,2,1035.012615,2025-02-01,7558.386644000001,12935.014751,DOM,high
2025,2470,Dominican Republic,Dominican Republic,DOMINICAN REPUBLIC,708.21478,3,1158.055421,2025-03-01,7558.386644000001,12935.014751,DOM,high
2025,2470,Dominican Republic,Dominican Republic,DOMINICAN REPUBLIC,656.44444,4,1025.857158,2025-04-01,7558.386644000001,12935.014751,DOM,high
2025,2470,Dominican Republic,Dominican Republic,DOMINICAN REPUBLIC,662.497685,5,1059.003545,2025-05-01,7558.386644000001,12935.014751,DOM,high
2025,2470,Dominican Republic,Dominican Republic,DOMINICAN REPUBLIC,685.018833,6,1057.416698,2025-06-01,7558.386644000001,12935.014751,DOM,high
2025,2470,Dominican Republic,Dominican Republic,DOMINICAN REPUBLIC,657.735534,7,1149.484926,2025-07-01,7558.386644000001,12935.014751,DOM,high
2025,2470,Dominican Republic,Dominican Republic,DOMINICAN REPUBLIC,643.49271,8,1150.192597,2025-08-01,7558.386644000001,12935.014751,DOM,high
2025,2470,Dominican Republic,Dominican Republic,DOMINICAN REPUBLIC,644.321145,9,1102.08904,2025-09-01,7558.386644000001,12935.014751,DOM,high
2025,2470,Dominican Republic,Dominican Republic,DOMINICAN REPUBLIC,625.295444,10,1092.788227,2025-10-01,7558.386644000001,12935.014751,DOM,high
2025,2470,Dominican Republic,Dominican Republic,DOMINICAN REPUBLIC,571.977836,11,991.713606,2025-11-01,7558.386644000001,12935.014751,DOM,high
2025,2470,Dominican Republic,Dominican Republic,DOMINICAN REPUBLIC,635.78154,12,1112.947157,2025-12-01,7558.386644000001,12935.014751,DOM,high
2025,2481,Anguilla,Anguilla,ANGUILLA,0.165286,1,9.528862,2025-01-01,0.7190850000000001,100.753714,AIA,high
2025,2481,Anguilla,Anguilla,ANGUILLA,0.22954,2,7.090366,2025-02-01,0.7190850000000001,100.753714,AIA,high
2025,2481,Anguilla,Anguilla,ANGUILLA,0.04531,3,8.281138,2025-03-01,0.7190850000000001,100.753714,AIA,high
2025,2481,Anguilla,Anguilla,ANGUILLA,0.120266,4,6.674658,2025-04-01,0.7190850000000001,100.753714,AIA,high
2025,2481,Anguilla,Anguilla,ANGUILLA,0.089828,5,9.715931,2025-05-01,0.7190850000000001,100.753714,AIA,high
2025,2481,Anguilla,Anguilla,ANGUILLA,0.01054,6,6.48721,2025-06-01,0.7190850000000001,100.753714,AIA,high
2025,2481,Anguilla,Anguilla,ANGUILLA,0.000614,7,11.145399,2025-07-01,0.7190850000000001,100.753714,AIA,high
2025,2481,Anguilla,Anguilla,ANGUILLA,0.010435,8,8.581719,2025-08-01,0.7190850000000001,100.753714,AIA,high
2025,2481,Anguilla,Anguilla,ANGUILLA,0.002811,9,6.254466,2025-09-01,0.7190850000000001,100.753714,AIA,high
2025,2481,Anguilla,Anguilla,ANGUILLA,0.002018,10,9.683012,2025-10-01,0.7190850000000001,100.753714,AIA,high
2025,2481,Anguilla,Anguilla,ANGUILLA,0.021695,11,8.361872,2025-11-01,0.7190850000000001,100.753714,AIA,high
2025,2481,Anguilla,Anguilla,ANGUILLA,0.020742,12,8.949081,2025-12-01,0.7190850000000001,100.753714,AIA,high
2025,2482,British Virgin Islands,British Virgin Islands,BRITISH VIRGIN ISLANDS,0.509884,1,22.750684,2025-01-01,13.898674999999995,508.109326,VGB,high
2025,2482,British Virgin Islands,British Virgin Islands,BRITISH VIRGIN ISLANDS,0.682953,2,21.860411,2025-02-01,13.898674999999995,508.109326,VGB,high
2025,2482,British Virgin Islands,British Virgin Islands,BRITISH VIRGIN ISLANDS,0.680242,3,101.880802,2025-03-01,13.898674999999995,508.109326,VGB,high
2025,2482,British Virgin Islands,British Virgin Islands,BRITISH VIRGIN ISLANDS,0.485952,4,23.935103,2025-04-01,13.898674999999995,508.109326,VGB,high
2025,2482,British Virgin Islands,British Virgin Islands,BRITISH VIRGIN ISLANDS,1.097346,5,22.86686,2025-05-01,13.898674999999995,508.109326,VGB,high
2025,2482,British Virgin Islands,British Virgin Islands,BRITISH VIRGIN ISLANDS,7.962493,6,100.369822,2025-06-01,13.898674999999995,508.109326,VGB,high
2025,2482,British Virgin Islands,British Virgin Islands,BRITISH VIRGIN ISLANDS,0.306118,7,23.482592,2025-07-01,13.898674999999995,508.109326,VGB,high
2025,2482,British Virgin Islands,British Virgin Islands,BRITISH VIRGIN ISLANDS,0.204002,8,19.975842,2025-08-01,13.898674999999995,508.109326,VGB,high
2025,2482,British Virgin Islands,British Virgin Islands,BRITISH VIRGIN ISLANDS,0.663858,9,61.140511,2025-09-01,13.898674999999995,508.109326,VGB,high
2025,2482,British Virgin Islands,British Virgin Islands,BRITISH VIRGIN ISLANDS,0.565669,10,27.696089,2025-10-01,13.898674999999995,508.109326,VGB,high
2025,2482,British Virgin Islands,British Virgin Islands,BRITISH VIRGIN ISLANDS,0.361555,11,26.15333,2025-11-01,13.898674999999995,508.109326,VGB,high
2025,2482,British Virgin Islands,British Virgin Islands,BRITISH VIRGIN ISLANDS,0.378603,12,55.99728,2025-12-01,13.898674999999995,508.109326,VGB,high
2025,2483,St Kitts and Nevis,St Kitts and Nevis,ST KITTS AND NEVIS,2.167509,1,10.711628,2025-01-01,20.249442,204.95293,,unmapped
2025,2483,St Kitts and Nevis,St Kitts and Nevis,ST KITTS AND NEVIS,1.173358,2,18.048204,2025-02-01,20.249442,204.95293,,unmapped
2025,2483,St Kitts and Nevis,St Kitts and Nevis,ST KITTS AND NEVIS,2.104337,3,14.676767,2025-03-01,20.249442,204.95293,,unmapped
2025,2483,St Kitts and Nevis,St Kitts and Nevis,ST KITTS AND NEVIS,1.717122,4,14.728254,2025-04-01,20.249442,204.95293,,unmapped
2025,2483,St Kitts and Nevis,St Kitts and Nevis,ST KITTS AND NEVIS,2.813834,5,19.286889,2025-05-01,20.249442,204.95293,,unmapped
2025,2483,St Kitts and Nevis,St Kitts and Nevis,ST KITTS AND NEVIS,1.361593,6,17.965897,2025-06-01,20.249442,204.95293,,unmapped
2025,2483,St Kitts and Nevis,St Kitts and Nevis,ST KITTS AND NEVIS,1.884682,7,14.769304,2025-07-01,20.249442,204.95293,,unmapped
2025,2483,St Kitts and Nevis,St Kitts and Nevis,ST KITTS AND NEVIS,1.011088,8,14.286795,2025-08-01,20.249442,204.95293,,unmapped
2025,2483,St Kitts and Nevis,St Kitts and Nevis,ST KITTS AND NEVIS,1.165543,9,12.931059,2025-09-01,20.249442,204.95293,,unmapped
2025,2483,St Kitts and Nevis,St Kitts and Nevis,ST KITTS AND NEVIS,1.425063,10,25.338191,2025-10-01,20.249442,204.95293,,unmapped
2025,2483,St Kitts and Nevis,St Kitts and Nevis,ST KITTS AND NEVIS,1.503504,11,20.610192,2025-11-01,20.249442,204.95293,,unmapped
2025,2483,St Kitts and Nevis,St Kitts and Nevis,ST KITTS AND NEVIS,1.921809,12,21.59975,2025-12-01,20.249442,204.95293,,unmapped
2025,2484,Antigua and Barbuda,Antigua and Barbuda,ANTIGUA AND BARBUDA,0.162402,1,25.483745,2025-01-01,12.645642000000002,454.619278,ATG,high
2025,2484,Antigua and Barbuda,Antigua and Barbuda,ANTIGUA AND BARBUDA,0.587262,2,32.034872,2025-02-01,12.645642000000002,454.619278,ATG,high
2025,2484,Antigua and Barbuda,Antigua and Barbuda,ANTIGUA AND BARBUDA,2.330294,3,35.344091,2025-03-01,12.645642000000002,454.619278,ATG,high
2025,2484,Antigua and Barbuda,Antigua and Barbuda,ANTIGUA AND BARBUDA,3.530829,4,32.024412,2025-04-01,12.645642000000002,454.619278,ATG,high
2025,2484,Antigua and Barbuda,Antigua and Barbuda,ANTIGUA AND BARBUDA,1.624347,5,39.052973,2025-05-01,12.645642000000002,454.619278,ATG,high
2025,2484,Antigua and Barbuda,Antigua and Barbuda,ANTIGUA AND BARBUDA,0.775119,6,26.608067,2025-06-01,12.645642000000002,454.619278,ATG,high
2025,2484,Antigua and Barbuda,Antigua and Barbuda,ANTIGUA AND BARBUDA,0.663372,7,27.381759,2025-07-01,12.645642000000002,454.619278,ATG,high
2025,2484,Antigua and Barbuda,Antigua and Barbuda,ANTIGUA AND BARBUDA,0.193647,8,25.228883,2025-08-01,12.645642000000002,454.619278,ATG,high
2025,2484,Antigua and Barbuda,Antigua and Barbuda,ANTIGUA AND BARBUDA,0.278518,9,23.848327,2025-09-01,12.645642000000002,454.619278,ATG,high
2025,2484,Antigua and Barbuda,Antigua and Barbuda,ANTIGUA AND BARBUDA,0.214567,10,54.927282,2025-10-01,12.645642000000002,454.619278,ATG,high
2025,2484,Antigua and Barbuda,Antigua and Barbuda,ANTIGUA AND BARBUDA,1.759315,11,40.975137,2025-11-01,12.645642000000002,454.619278,ATG,high
2025,2484,Antigua and Barbuda,Antigua and Barbuda,ANTIGUA AND BARBUDA,0.52597,12,91.70973,2025-12-01,12.645642000000002,454.619278,ATG,high
2025,2485,Montserrat,Montserrat,MONTSERRAT,0.12853,1,0.654229,2025-01-01,0.3867960000000001,12.089368000000002,MSR,high
2025,2485,Montserrat,Montserrat,MONTSERRAT,0.06382,2,1.382616,2025-02-01,0.3867960000000001,12.089368000000002,MSR,high
2025,2485,Montserrat,Montserrat,MONTSERRAT,0.0575,3,0.859968,2025-03-01,0.3867960000000001,12.089368000000002,MSR,high
2025,2485,Montserrat,Montserrat,MONTSERRAT,0.002544,4,0.781137,2025-04-01,0.3867960000000001,12.089368000000002,MSR,high
2025,2485,Montserrat,Montserrat,MONTSERRAT,0.050308,5,0.96263,2025-05-01,0.3867960000000001,12.089368000000002,MSR,high
2025,2485,Montserrat,Montserrat,MONTSERRAT,0.007373,6,0.757787,2025-06-01,0.3867960000000001,12.089368000000002,MSR,high
2025,2485,Montserrat,Montserrat,MONTSERRAT,0.000786,7,0.605863,2025-07-01,0.3867960000000001,12.089368000000002,MSR,high
2025,2485,Montserrat,Montserrat,MONTSERRAT,0.001736,8,1.374251,2025-08-01,0.3867960000000001,12.089368000000002,MSR,high
2025,2485,Montserrat,Montserrat,MONTSERRAT,0.032155,9,0.680744,2025-09-01,0.3867960000000001,12.089368000000002,MSR,high
2025,2485,Montserrat,Montserrat,MONTSERRAT,0.037907,10,1.582234,2025-10-01,0.3867960000000001,12.089368000000002,MSR,high
2025,2485,Montserrat,Montserrat,MONTSERRAT,0.001509,11,1.772657,2025-11-01,0.3867960000000001,12.089368000000002,MSR,high
2025,2485,Montserrat,Montserrat,MONTSERRAT,0.002628,12,0.675252,2025-12-01,0.3867960000000001,12.089368000000002,MSR,high
2025,2486,Dominica,Dominica,DOMINICA,0.042561,1,4.19329,2025-01-01,2.209717,66.204832,DMA,high
2025,2486,Dominica,Dominica,DOMINICA,0.098382,2,4.383743,2025-02-01,2.209717,66.204832,DMA,high
2025,2486,Dominica,Dominica,DOMINICA,0.266364,3,5.975198,2025-03-01,2.209717,66.204832,DMA,high
2025,2486,Dominica,Dominica,DOMINICA,0.18281,4,4.075077,2025-04-01,2.209717,66.204832,DMA,high
2025,2486,Dominica,Dominica,DOMINICA,0.175497,5,8.63276,2025-05-01,2.209717,66.204832,DMA,high
2025,2486,Dominica,Dominica,DOMINICA,0.245525,6,6.626858,2025-06-01,2.209717,66.204832,DMA,high
2025,2486,Dominica,Dominica,DOMINICA,0.201526,7,6.610673,2025-07-01,2.209717,66.204832,DMA,high
2025,2486,Dominica,Dominica,DOMINICA,0.224605,8,4.286313,2025-08-01,2.209717,66.204832,DMA,high
2025,2486,Dominica,Dominica,DOMINICA,0.136622,9,4.493344,2025-09-01,2.209717,66.204832,DMA,high
2025,2486,Dominica,Dominica,DOMINICA,0.19446,10,6.244618,2025-10-01,2.209717,66.204832,DMA,high
2025,2486,Dominica,Dominica,DOMINICA,0.182006,11,5.878173,2025-11-01,2.209717,66.204832,DMA,high
2025,2486,Dominica,Dominica,DOMINICA,0.259359,12,4.804785,2025-12-01,2.209717,66.204832,DMA,high
2025,2487,St Lucia,St Lucia,ST LUCIA,0.332602,1,113.014377,2025-01-01,13.268468,1206.817533,,unmapped
2025,2487,St Lucia,St Lucia,ST LUCIA,0.685068,2,151.247575,2025-02-01,13.268468,1206.817533,,unmapped
2025,2487,St Lucia,St Lucia,ST LUCIA,0.981993,3,146.296621,2025-03-01,13.268468,1206.817533,,unmapped
2025,2487,St Lucia,St Lucia,ST LUCIA,1.343778,4,93.188218,2025-04-01,13.268468,1206.817533,,unmapped
2025,2487,St Lucia,St Lucia,ST LUCIA,0.549761,5,36.471186,2025-05-01,13.268468,1206.817533,,unmapped
2025,2487,St Lucia,St Lucia,ST LUCIA,0.33282,6,28.686389,2025-06-01,13.268468,1206.817533,,unmapped
2025,2487,St Lucia,St Lucia,ST LUCIA,0.650229,7,99.886908,2025-07-01,13.268468,1206.817533,,unmapped
2025,2487,St Lucia,St Lucia,ST LUCIA,0.511094,8,145.104895,2025-08-01,13.268468,1206.817533,,unmapped
2025,2487,St Lucia,St Lucia,ST LUCIA,0.702955,9,18.23239,2025-09-01,13.268468,1206.817533,,unmapped
2025,2487,St Lucia,St Lucia,ST LUCIA,6.300717,10,133.757512,2025-10-01,13.268468,1206.817533,,unmapped
2025,2487,St Lucia,St Lucia,ST LUCIA,0.523372,11,116.281271,2025-11-01,13.268468,1206.817533,,unmapped
2025,2487,St Lucia,St Lucia,ST LUCIA,0.354079,12,124.650191,2025-12-01,13.268468,1206.817533,,unmapped
2025,2488,St Vincent and the Grenadines,St Vincent and the Grenadines,ST VINCENT AND THE GRENADINES,0.286935,1,12.162627,2025-01-01,6.364137,146.138532,,unmapped
2025,2488,St Vincent and the Grenadines,St Vincent and the Grenadines,ST VINCENT AND THE GRENADINES,0.208061,2,9.421418,2025-02-01,6.364137,146.138532,,unmapped
2025,2488,St Vincent and the Grenadines,St Vincent and the Grenadines,ST VINCENT AND THE GRENADINES,0.279548,3,18.038233,2025-03-01,6.364137,146.138532,,unmapped
2025,2488,St Vincent and the Grenadines,St Vincent and the Grenadines,ST VINCENT AND THE GRENADINES,0.274919,4,13.333972,2025-04-01,6.364137,146.138532,,unmapped
2025,2488,St Vincent and the Grenadines,St Vincent and the Grenadines,ST VINCENT AND THE GRENADINES,0.468861,5,9.127518,2025-05-01,6.364137,146.138532,,unmapped
2025,2488,St Vincent and the Grenadines,St Vincent and the Grenadines,ST VINCENT AND THE GRENADINES,0.374413,6,13.110082,2025-06-01,6.364137,146.138532,,unmapped
2025,2488,St Vincent and the Grenadines,St Vincent and the Grenadines,ST VINCENT AND THE GRENADINES,0.650296,7,11.146274,2025-07-01,6.364137,146.138532,,unmapped
